sales_order_id;revision_number;order_date;due_date;ship_date;status;online_order_flag;territory_id;sub_total;tax_amt;freight;total_due;Año;Mes;month_name
70189;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;4,99;0,3992;0,1248;5,514;2014;4;April
70190;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;39,98;3,1984;0,9995;44,1779;2014;4;April
70191;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;4,99;0,3992;0,1248;5,514;2014;4;April
70192;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;71,97;5,7576;1,7993;79,5269;2014;4;April
70193;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;21,98;1,7584;0,5495;24,2879;2014;4;April
70194;8;2014-04-08;2014-04-20;2014-04-15;5;True;10;30,97;2,4776;0,7743;34,2219;2014;4;April
70195;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;21,98;1,7584;0,5495;24,2879;2014;4;April
70196;8;2014-04-08;2014-04-20;2014-04-15;5;True;8;32,27;2,5816;0,8068;35,6584;2014;4;April
70197;8;2014-04-08;2014-04-20;2014-04-15;5;True;7;27,77;2,2216;0,6943;30,6859;2014;4;April
70198;8;2014-04-08;2014-04-20;2014-04-15;5;True;7;12,94;1,0352;0,3235;14,2987;2014;4;April
70199;8;2014-04-08;2014-04-20;2014-04-15;5;True;7;3,99;0,3192;0,0998;4,409;2014;4;April
70200;8;2014-04-08;2014-04-20;2014-04-15;5;True;7;28,99;2,3192;0,7248;32,034;2014;4;April
70201;8;2014-04-08;2014-04-20;2014-04-15;5;True;7;39,98;3,1984;0,9995;44,1779;2014;4;April
70202;8;2014-04-08;2014-04-20;2014-04-15;5;True;7;4,99;0,3992;0,1248;5,514;2014;4;April
70203;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;35,0;2,8;0,875;38,675;2014;4;April
70204;8;2014-04-08;2014-04-20;2014-04-15;5;True;8;48,97;3,9176;1,2243;54,1119;2014;4;April
70205;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;74,98;5,9984;1,8745;82,8529;2014;4;April
70206;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;42,28;3,3824;1,057;46,7194;2014;4;April
70207;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;42,28;3,3824;1,057;46,7194;2014;4;April
70208;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;21,98;1,7584;0,5495;24,2879;2014;4;April
70209;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;61,97;4,9576;1,5493;68,4769;2014;4;April
70210;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;563,96;45,1168;14,099;623,1758;2014;4;April
70211;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;2339,97;187,1976;58,4993;2585,6669;2014;4;April
70212;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;2354,98;188,3984;58,8745;2602,2529;2014;4;April
70213;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;2294,99;183,5992;57,3748;2535,964;2014;4;April
70214;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;2405,47;192,4376;60,1368;2658,0444;2014;4;April
70215;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;804,48;64,3584;20,112;888,9504;2014;4;April
70216;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;769,49;61,5592;19,2373;850,2865;2014;4;April
70217;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;2309,97;184,7976;57,7493;2552,5169;2014;4;April
70218;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;2391,45;191,316;59,7863;2642,5523;2014;4;April
70219;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;2351,96;188,1568;58,799;2598,9158;2014;4;April
70220;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;2297,28;183,7824;57,432;2538,4944;2014;4;April
70221;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;2502,27;200,1816;62,5568;2765,0084;2014;4;April
70222;8;2014-04-08;2014-04-20;2014-04-15;5;True;10;1263,82;101,1056;31,5955;1396,5211;2014;4;April
70223;8;2014-04-08;2014-04-20;2014-04-15;5;True;10;2422,54;193,8032;60,5635;2676,9067;2014;4;April
70224;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;1155,48;92,4384;28,887;1276,8054;2014;4;April
70225;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;600,46;48,0368;15,0115;663,5083;2014;4;April
70226;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;579,97;46,3976;14,4993;640,8669;2014;4;April
70227;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;2369,97;189,5976;59,2493;2618,8169;2014;4;April
70228;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;2329,99;186,3992;58,2498;2574,639;2014;4;April
70229;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;805,33;64,4264;20,1333;889,8897;2014;4;April
70230;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;1248,83;99,9064;31,2208;1379,9572;2014;4;April
70231;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;780,82;62,4656;19,5205;862,8061;2014;4;April
70232;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;2419,06;193,5248;60,4765;2673,0613;2014;4;April
70233;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;2384,07;190,7256;59,6018;2634,3974;2014;4;April
70234;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;2406,0;192,48;60,15;2658,63;2014;4;April
70235;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;2419,06;193,5248;60,4765;2673,0613;2014;4;April
70236;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;2393,06;191,4448;59,8265;2644,3313;2014;4;April
70237;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;603,96;48,3168;15,099;667,3758;2014;4;April
70238;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;1120,49;89,6392;28,0123;1238,1415;2014;4;April
70239;8;2014-04-08;2014-04-20;2014-04-15;5;True;6;1149,47;91,9576;28,7368;1270,1644;2014;4;April
70240;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;1155,48;92,4384;28,887;1276,8054;2014;4;April
70241;8;2014-04-08;2014-04-20;2014-04-15;5;True;1;1754,98;140,3984;43,8745;1939,2529;2014;4;April
70242;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;1155,48;92,4384;28,887;1276,8054;2014;4;April
70243;8;2014-04-08;2014-04-20;2014-04-15;5;True;4;1169,97;93,5976;29,2493;1292,8169;2014;4;April
70244;8;2014-04-08;2014-04-20;2014-04-15;5;True;10;1120,49;89,6392;28,0123;1238,1415;2014;4;April
70245;8;2014-04-08;2014-04-20;2014-04-15;5;True;10;574,98;45,9984;14,3745;635,3529;2014;4;April
70246;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;811,32;64,9056;20,283;896,5086;2014;4;April
70247;8;2014-04-08;2014-04-20;2014-04-15;5;True;9;548,98;43,9184;13,7245;606,6229;2014;4;April
70248;8;2014-04-09;2014-04-21;2014-04-16;5;True;8;1764,96;141,1968;44,124;1950,2808;2014;4;April
70249;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;120,0;9,6;3,0;132,6;2014;4;April
70250;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;34,99;2,7992;0,8748;38,664;2014;4;April
70251;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;32,27;2,5816;0,8068;35,6584;2014;4;April
70252;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;53,99;4,3192;1,3498;59,659;2014;4;April
70253;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;4,99;0,3992;0,1248;5,514;2014;4;April
70254;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;49,99;3,9992;1,2498;55,239;2014;4;April
70255;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;799,48;63,9584;19,987;883,4254;2014;4;April
70256;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;815,44;65,2352;20,386;901,0612;2014;4;April
70257;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;2294,99;183,5992;57,3748;2535,964;2014;4;April
70258;8;2014-04-09;2014-04-21;2014-04-16;5;True;8;2319,99;185,5992;57,9998;2563,589;2014;4;April
70259;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;2334,97;186,7976;58,3743;2580,1419;2014;4;April
70260;8;2014-04-09;2014-04-21;2014-04-16;5;True;8;2370,96;189,6768;59,274;2619,9108;2014;4;April
70261;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;24,99;1,9992;0,6248;27,614;2014;4;April
70262;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;63,97;5,1176;1,5993;70,6869;2014;4;April
70263;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;4,99;0,3992;0,1248;5,514;2014;4;April
70264;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;34,89;2,7912;0,8723;38,5535;2014;4;April
70265;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;34,89;2,7912;0,8723;38,5535;2014;4;April
70266;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;32,28;2,5824;0,807;35,6694;2014;4;April
70267;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;29,99;2,3992;0,7498;33,139;2014;4;April
70268;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;14,98;1,1984;0,3745;16,5529;2014;4;April
70269;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;23,97;1,9176;0,5993;26,4869;2014;4;April
70270;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;144,47;11,5576;3,6118;159,6394;2014;4;April
70271;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;78,98;6,3184;1,9745;87,2729;2014;4;April
70272;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;119,98;9,5984;2,9995;132,5779;2014;4;April
70273;8;2014-04-09;2014-04-21;2014-04-16;5;True;5;4,99;0,3992;0,1248;5,514;2014;4;April
70274;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;54,98;4,3984;1,3745;60,7529;2014;4;April
70275;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;76,94;6,1552;1,9235;85,0187;2014;4;April
70276;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;7,28;0,5824;0,182;8,0444;2014;4;April
70277;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;29,98;2,3984;0,7495;33,1279;2014;4;April
70278;8;2014-04-09;2014-04-21;2014-04-16;5;True;7;69,97;5,5976;1,7493;77,3169;2014;4;April
70279;8;2014-04-09;2014-04-21;2014-04-16;5;True;7;69,97;5,5976;1,7493;77,3169;2014;4;April
70280;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;25,48;2,0384;0,637;28,1554;2014;4;April
70281;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;12,94;1,0352;0,3235;14,2987;2014;4;April
70282;8;2014-04-09;2014-04-21;2014-04-16;5;True;7;39,98;3,1984;0,9995;44,1779;2014;4;April
70283;8;2014-04-09;2014-04-21;2014-04-16;5;True;8;7,28;0,5824;0,182;8,0444;2014;4;April
70284;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;99,47;7,9576;2,4868;109,9144;2014;4;April
70285;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;42,28;3,3824;1,057;46,7194;2014;4;April
70286;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;198,99;15,9192;4,9748;219,884;2014;4;April
70287;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;42,28;3,3824;1,057;46,7194;2014;4;April
70288;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;32,22;2,5776;0,8055;35,6031;2014;4;April
70289;8;2014-04-09;2014-04-21;2014-04-16;5;True;7;48,97;3,9176;1,2243;54,1119;2014;4;April
70290;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;898,46;71,8768;22,4615;992,7983;2014;4;April
70291;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;2391,96;191,3568;59,799;2643,1158;2014;4;April
70292;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;2386,94;190,9552;59,6735;2637,5687;2014;4;April
70293;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;2316,97;185,3576;57,9243;2560,2519;2014;4;April
70294;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;2341,97;187,3576;58,5493;2587,8769;2014;4;April
70295;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;2456,28;196,5024;61,407;2714,1894;2014;4;April
70296;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;2349,98;187,9984;58,7495;2596,7279;2014;4;April
70297;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;2309,97;184,7976;57,7493;2552,5169;2014;4;April
70298;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;1155,48;92,4384;28,887;1276,8054;2014;4;April
70299;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;756,33;60,5064;18,9083;835,7447;2014;4;April
70300;8;2014-04-09;2014-04-21;2014-04-16;5;True;6;1259,07;100,7256;31,4768;1391,2724;2014;4;April
70301;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;2407,04;192,5632;60,176;2659,7792;2014;4;April
70302;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;1273,32;101,8656;31,833;1407,0186;2014;4;April
70303;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;2419,06;193,5248;60,4765;2673,0613;2014;4;April
70304;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;1170,48;93,6384;29,262;1293,3804;2014;4;April
70305;8;2014-04-09;2014-04-21;2014-04-16;5;True;4;1129,48;90,3584;28,237;1248,0754;2014;4;April
70306;8;2014-04-09;2014-04-21;2014-04-16;5;True;1;1700,99;136,0792;42,5248;1879,594;2014;4;April
70307;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;1120,49;89,6392;28,0123;1238,1415;2014;4;April
70308;8;2014-04-09;2014-04-21;2014-04-16;5;True;10;563,77;45,1016;14,0943;622,9659;2014;4;April
70309;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;2473,04;197,8432;61,826;2732,7092;2014;4;April
70310;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;565,47;45,2376;14,1368;624,8444;2014;4;April
70311;8;2014-04-09;2014-04-21;2014-04-16;5;True;9;539,99;43,1992;13,4998;596,689;2014;4;April
70312;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;127,95;10,236;3,1988;141,3848;2014;4;April
70313;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;35,23;2,8184;0,8808;38,9292;2014;4;April
70314;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;31,27;2,5016;0,7818;34,5534;2014;4;April
70315;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;85,48;6,8384;2,137;94,4554;2014;4;April
70316;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;42,97;3,4376;1,0743;47,4819;2014;4;April
70317;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;2443,35;195,468;61,0838;2699,9018;2014;4;April
70318;8;2014-04-10;2014-04-22;2014-04-17;5;True;8;793,76;63,5008;19,844;877,1048;2014;4;April
70319;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;889,45;71,156;22,2363;982,8423;2014;4;April
70320;8;2014-04-10;2014-04-22;2014-04-17;5;True;8;2342,92;187,4336;58,573;2588,9266;2014;4;April
70321;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;2368,97;189,5176;59,2243;2617,7119;2014;4;April
70322;8;2014-04-10;2014-04-22;2014-04-17;5;True;7;2344,26;187,5408;58,6065;2590,4073;2014;4;April
70323;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;2329,99;186,3992;58,2498;2574,639;2014;4;April
70324;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;573,98;45,9184;14,3495;634,2479;2014;4;April
70325;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;2,29;0,1832;0,0573;2,5305;2014;4;April
70326;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;29,98;2,3984;0,7495;33,1279;2014;4;April
70327;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;39,98;3,1984;0,9995;44,1779;2014;4;April
70328;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;193,89;15,5112;4,8473;214,2485;2014;4;April
70329;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;32,6;2,608;0,815;36,023;2014;4;April
70330;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;36,59;2,9272;0,9148;40,432;2014;4;April
70331;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;64,97;5,1976;1,6243;71,7919;2014;4;April
70332;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;37,27;2,9816;0,9318;41,1834;2014;4;April
70333;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;69,97;5,5976;1,7493;77,3169;2014;4;April
70334;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;54,98;4,3984;1,3745;60,7529;2014;4;April
70335;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;69,99;5,5992;1,7498;77,339;2014;4;April
70336;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;67,97;5,4376;1,6993;75,1069;2014;4;April
70337;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;39,98;3,1984;0,9995;44,1779;2014;4;April
70338;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;39,98;3,1984;0,9995;44,1779;2014;4;April
70339;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;46,47;3,7176;1,1618;51,3494;2014;4;April
70340;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;56,97;4,5576;1,4243;62,9519;2014;4;April
70341;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;32,6;2,608;0,815;36,023;2014;4;April
70342;8;2014-04-10;2014-04-22;2014-04-17;5;True;7;3,99;0,3192;0,0998;4,409;2014;4;April
70343;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;39,98;3,1984;0,9995;44,1779;2014;4;April
70344;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;68,97;5,5176;1,7243;76,2119;2014;4;April
70345;8;2014-04-10;2014-04-22;2014-04-17;5;True;8;60,47;4,8376;1,5118;66,8194;2014;4;April
70346;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;165,26;13,2208;4,1315;182,6123;2014;4;April
70347;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;7,28;0,5824;0,182;8,0444;2014;4;April
70348;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;85,48;6,8384;2,137;94,4554;2014;4;April
70349;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;2294,99;183,5992;57,3748;2535,964;2014;4;April
70350;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;2432,94;194,6352;60,8235;2688,3987;2014;4;April
70351;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;2369,97;189,5976;59,2493;2618,8169;2014;4;April
70352;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;2351,96;188,1568;58,799;2598,9158;2014;4;April
70353;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;2382,93;190,6344;59,5733;2633,1377;2014;4;April
70354;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;2322,28;185,7824;58,057;2566,1194;2014;4;April
70355;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;2319,99;185,5992;57,9998;2563,589;2014;4;April
70356;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;2457,33;196,5864;61,4333;2715,3497;2014;4;April
70357;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;2492,32;199,3856;62,308;2754,0136;2014;4;April
70358;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;1754,98;140,3984;43,8745;1939,2529;2014;4;April
70359;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;615,96;49,2768;15,399;680,6358;2014;4;April
70360;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;2354,98;188,3984;58,8745;2602,2529;2014;4;April
70361;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;2362,27;188,9816;59,0568;2610,3084;2014;4;April
70362;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;742,35;59,388;18,5588;820,2968;2014;4;April
70363;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;1249,84;99,9872;31,246;1381,0732;2014;4;April
70364;8;2014-04-10;2014-04-22;2014-04-17;5;True;4;2420,34;193,6272;60,5085;2674,4757;2014;4;April
70365;8;2014-04-10;2014-04-22;2014-04-17;5;True;1;2447,05;195,764;61,1763;2703,9903;2014;4;April
70366;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;1155,48;92,4384;28,887;1276,8054;2014;4;April
70367;8;2014-04-10;2014-04-22;2014-04-17;5;True;6;1155,48;92,4384;28,887;1276,8054;2014;4;April
70368;8;2014-04-10;2014-04-22;2014-04-17;5;True;8;1151,76;92,1408;28,794;1272,6948;2014;4;April
70369;8;2014-04-10;2014-04-22;2014-04-17;5;True;7;1147,77;91,8216;28,6943;1268,2859;2014;4;April
70370;8;2014-04-10;2014-04-22;2014-04-17;5;True;7;1229,96;98,3968;30,749;1359,1058;2014;4;April
70371;8;2014-04-10;2014-04-22;2014-04-17;5;True;7;548,98;43,9184;13,7245;606,6229;2014;4;April
70372;8;2014-04-10;2014-04-22;2014-04-17;5;True;10;588,96;47,1168;14,724;650,8008;2014;4;April
70373;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;751,34;60,1072;18,7835;830,2307;2014;4;April
70374;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;810,32;64,8256;20,258;895,4036;2014;4;April
70375;8;2014-04-10;2014-04-22;2014-04-17;5;True;9;588,96;47,1168;14,724;650,8008;2014;4;April
70376;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;2451,3;196,104;61,2825;2708,6865;2014;4;April
70377;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;2520,83;201,6664;63,0208;2785,5172;2014;4;April
70378;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;74,48;5,9584;1,862;82,3004;2014;4;April
70379;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;29,99;2,3992;0,7498;33,139;2014;4;April
70380;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;25,48;2,0384;0,637;28,1554;2014;4;April
70381;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;27,77;2,2216;0,6943;30,6859;2014;4;April
70382;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;62,94;5,0352;1,5735;69,5487;2014;4;April
70383;8;2014-04-11;2014-04-23;2014-04-18;5;True;9;118,49;9,4792;2,9623;130,9315;2014;4;April
70384;8;2014-04-11;2014-04-23;2014-04-18;5;True;8;862,98;69,0384;21,5745;953,5929;2014;4;April
70385;8;2014-04-11;2014-04-23;2014-04-18;5;True;8;804,47;64,3576;20,1118;888,9394;2014;4;April
70386;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;2297,28;183,7824;57,432;2538,4944;2014;4;April
70387;8;2014-04-11;2014-04-23;2014-04-18;5;True;8;2363,97;189,1176;59,0993;2612,1869;2014;4;April
70388;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;34,99;2,7992;0,8748;38,664;2014;4;April
70389;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;7,28;0,5824;0,182;8,0444;2014;4;April
70390;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;30,48;2,4384;0,762;33,6804;2014;4;April
70391;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;33,98;2,7184;0,8495;37,5479;2014;4;April
70392;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;51,96;4,1568;1,299;57,4158;2014;4;April
70393;8;2014-04-11;2014-04-23;2014-04-18;5;True;6;32,27;2,5816;0,8068;35,6584;2014;4;April
70394;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;69,97;5,5976;1,7493;77,3169;2014;4;April
70395;8;2014-04-11;2014-04-23;2014-04-18;5;True;6;9,99;0,7992;0,2498;11,039;2014;4;April
70396;8;2014-04-11;2014-04-23;2014-04-18;5;True;6;94,48;7,5584;2,362;104,4004;2014;4;April
70397;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;94,48;7,5584;2,362;104,4004;2014;4;April
70398;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;69,99;5,5992;1,7498;77,339;2014;4;April
70399;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;133,49;10,6792;3,3373;147,5065;2014;4;April
70400;8;2014-04-11;2014-04-23;2014-04-18;5;True;6;13,98;1,1184;0,3495;15,4479;2014;4;April
70401;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;39,98;3,1984;0,9995;44,1779;2014;4;April
70402;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;39,98;3,1984;0,9995;44,1779;2014;4;April
70403;8;2014-04-11;2014-04-23;2014-04-18;5;True;6;39,98;3,1984;0,9995;44,1779;2014;4;April
70404;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;64,47;5,1576;1,6118;71,2394;2014;4;April
70405;8;2014-04-11;2014-04-23;2014-04-18;5;True;7;21,98;1,7584;0,5495;24,2879;2014;4;April
70406;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;35,0;2,8;0,875;38,675;2014;4;April
70407;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;74,98;5,9984;1,8745;82,8529;2014;4;April
70408;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;39,98;3,1984;0,9995;44,1779;2014;4;April
70409;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;38,98;3,1184;0,9745;43,0729;2014;4;April
70410;8;2014-04-11;2014-04-23;2014-04-18;5;True;8;38,98;3,1184;0,9745;43,0729;2014;4;April
70411;8;2014-04-11;2014-04-23;2014-04-18;5;True;8;38,98;3,1184;0,9745;43,0729;2014;4;April
70412;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;44,22;3,5376;1,1055;48,8631;2014;4;April
70413;8;2014-04-11;2014-04-23;2014-04-18;5;True;7;68,97;5,5176;1,7243;76,2119;2014;4;April
70414;8;2014-04-11;2014-04-23;2014-04-18;5;True;7;39,98;3,1984;0,9995;44,1779;2014;4;April
70415;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;39,99;3,1992;0,9998;44,189;2014;4;April
70416;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;74,98;5,9984;1,8745;82,8529;2014;4;April
70417;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;124,97;9,9976;3,1243;138,0919;2014;4;April
70418;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;42,28;3,3824;1,057;46,7194;2014;4;April
70419;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;56,97;4,5576;1,4243;62,9519;2014;4;April
70420;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;56,97;4,5576;1,4243;62,9519;2014;4;April
70421;8;2014-04-11;2014-04-23;2014-04-18;5;True;10;14,98;1,1984;0,3745;16,5529;2014;4;April
70422;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;554,97;44,3976;13,8743;613,2419;2014;4;April
70423;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;654,95;52,396;16,3738;723,7198;2014;4;April
70424;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;2369,97;189,5976;59,2493;2618,8169;2014;4;April
70425;8;2014-04-11;2014-04-23;2014-04-18;5;True;1;2406,95;192,556;60,1738;2659,6798;2014;4;April
70426;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;2400,95;192,076;60,0238;2653,0498;2014;4;April
70427;8;2014-04-11;2014-04-23;2014-04-18;5;True;4;814,71;65,1768;20,3678;900,2546;2014;4;April
